exercise_id,Exercise_Name,Sex,Age,BodyweightKg,eq_clean,level_idx,goal_clean,Base_Lift,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,predicted_weight,target_reps
1170,High Step Up,M,38.5,73.5,Bodyweight,2,Athletics,Best3SquatKg,180.0,125.0,210.0,19.0,12
277,Barbell Row,M,42.5,68.1,Barbell,2,Bodybuilding,Best3DeadliftKg,175.0,100.0,190.0,111.6,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,37.5,82.3,Machine,1,Bodybuilding,Best3DeadliftKg,260.0,155.0,272.5,54.8,10
982,French Press (Barbell),M,18.5,81.7,Barbell,0,Bodybuilding,Best3BenchKg,192.5,115.0,225.0,68.4,10
2872,Unilateral Preacher Curl,M,29.5,91.0,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,245.0,170.0,215.0,20.0,15
1170,High Step Up,M,36.5,103.3,Bodyweight,2,Athletics,Best3SquatKg,285.0,180.0,275.0,30.0,12
2175,Romanian Deadlifts,M,25.5,103.0,Barbell,0,Powerlifting,Best3DeadliftKg,275.0,160.0,260.0,255.3,3
2339,Shadow Boxing,M,42.5,100.6,Bodyweight,2,Bodybuilding,Cardio_Core,210.0,150.0,212.5,0.0,10
834,Dumbbell Shoulder Press,M,30.5,110.8,Dumbbell,2,Athletics,Best3BenchKg,250.0,190.0,255.0,76.0,12
104,AB Rollout,M,17.0,115.0,Bodyweight,0,Bodybuilding,Cardio_Core,120.0,140.0,220.0,0.0,10
1368,Kettlebell Squat L/R,M,25.5,162.0,Dumbbell,2,Fitness,Best3SquatKg,305.0,182.5,312.5,110.0,12
1324,JM Press (Smith Machine),M,31.0,138.4,Machine,2,Bodybuilding,Best3DeadliftKg,255.0,220.0,280.0,225.4,10
1471,Lateral Raise (Machine),M,30.0,138.5,Machine,2,Bodybuilding,Best3DeadliftKg,305.0,160.0,260.0,52.3,10
2354,Shoulder Press Smith Machine,F,23.5,114.7,Machine,2,Muscle & Sculpting,Best3DeadliftKg,220.0,80.0,220.0,106.4,17
1056,Good Morning (Hack Machine),F,20.5,91.75,Machine,0,Powerbuilding,Best3SquatKg,210.0,95.0,202.5,40.4,10
25,(GLUTES) Barbell Hip Thrust,M,29.5,82.45,Barbell,2,Muscle & Sculpting,Best3SquatKg,260.0,145.0,320.5,109.4,15
41,(SHOULDERS) Seated Smith Machine Shoulder Press,M,25.0,92.25,Machine,2,Muscle & Sculpting,Best3DeadliftKg,303.5,157.5,260.0,148.0,15
688,Cuff Lateral Raise (Cable),M,24.5,104.05,Machine,2,Bodybuilding,Best3DeadliftKg,240.0,222.5,250.0,50.3,10
1471,Lateral Raise (Machine),M,30.5,177.95,Machine,2,Bodybuilding,Best3DeadliftKg,377.5,227.5,325.0,65.4,10
378,Bicycle Crunch,M,36.5,124.35,Bodyweight,2,Bodybuilding,Cardio_Core,245.0,200.0,272.5,0.0,10
899,Explosive Bench Press,M,19.5,144.4,Barbell,2,Powerlifting,Best3BenchKg,265.0,167.5,275.0,164.4,3
2736,Superman,F,20.5,45.65,Bodyweight,2,Bodybuilding,Cardio_Core,90.0,50.0,140.0,0.0,12
1418,Larsen Press (Barbell),F,19.5,46.85,Barbell,2,Bodybuilding,Best3BenchKg,75.0,42.5,100.0,13.9,12
2703,Straight Leg Deadlift,F,33.0,46.6,Barbell,2,Powerlifting,Best3DeadliftKg,105.0,57.5,147.5,123.1,5
523,Calf Press (Leg Press Machine),F,34.5,46.1,Machine,2,Powerlifting,Best3SquatKg,95.0,57.5,117.5,86.8,5
884,Elevated Heel Squat Holds,F,22.5,51.8,Bodyweight,0,Powerlifting,Best3SquatKg,85.0,68.0,137.0,0.0,5
1476,Lateral Raise Seated,F,22.5,51.55,Dumbbell,0,Powerbuilding,Best3DeadliftKg,90.0,47.5,110.0,14.0,10
1170,High Step Up,F,39.0,51.05,Bodyweight,2,Athletics,Best3SquatKg,137.5,77.5,155.0,12.3,14
370,Bicep Curl To Overhead Press,F,43.0,51.55,Barbell,2,Powerbuilding,Best3DeadliftKg,117.5,98.0,140.0,78.5,10
2736,Superman,F,54.0,50.65,Bodyweight,2,Bodybuilding,Cardio_Core,125.0,70.0,142.5,0.0,12
869,EZ Bar Skull Crusher,F,15.0,51.2,Barbell,0,Powerbuilding,Best3BenchKg,110.0,80.0,110.0,7.4,10
936,"Flat Dumbbell Press (12,10,8,6,4)",F,22.5,56.75,Dumbbell,2,Fitness,Best3DeadliftKg,125.0,70.0,122.5,38.0,14
481,Cable Overhead Curl,F,21.5,56.8,Machine,2,Powerbuilding,Best3DeadliftKg,115.5,57.5,132.5,25.5,10
2238,Scap Pull Down,F,43.5,56.95,Machine,0,Muscle & Sculpting,Best3DeadliftKg,100.0,60.0,130.0,15.5,17
955,Flutter Kicks,F,51.0,56.35,Bodyweight,0,Powerlifting,Cardio_Core,82.5,52.5,132.5,0.0,5
1970,Push Jerk,F,29.5,56.15,Barbell,2,Bodybuilding,Best3BenchKg,155.0,115.0,162.5,9.4,12
3023,Z-Sit Shoulder Press,F,27.5,55.9,Dumbbell,2,Muscle & Sculpting,Best3BenchKg,136.0,82.5,164.0,16.0,17
2087,Reverse Grip Cable Triceps Extension,F,33.5,56.5,Machine,0,Muscle & Sculpting,Best3BenchKg,112.5,86.0,152.5,6.7,17
1146,Heels Elevated Squat,F,14.5,53.4,Bodyweight,0,Powerlifting,Best3SquatKg,90.0,40.0,105.0,0.0,5
1683,Monster Walks (hip Circle),F,21.5,62.25,Bodyweight,0,Bodyweight Fitness,Cardio_Core,137.5,85.0,152.5,0.0,12
2522,Skull Crusher (Bodyweight),F,19.5,62.7,Bodyweight,0,Bodybuilding,Best3BenchKg,105.0,52.5,132.5,0.0,12
2563,Smith Machine Reverse Lunge,F,41.5,62.05,Machine,0,Athletics,Best3SquatKg,142.5,80.5,155.0,72.9,14
2590,Speed Bench Press,F,57.5,61.6,Barbell,0,Powerlifting,Cardio_Core,125.0,58.5,156.0,5.0,5
1170,High Step Up,F,61.0,61.2,Bodyweight,2,Athletics,Best3SquatKg,100.0,65.0,110.0,8.0,14
2872,Unilateral Preacher Curl,F,65.5,61.9,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,97.5,55.0,120.0,8.0,17
2263,Seated Calf Raise,F,60.5,61.25,Machine,2,Bodybuilding,Best3SquatKg,94.0,52.5,117.5,14.4,12
2872,Unilateral Preacher Curl,F,67.5,60.5,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,90.0,47.5,120.0,8.0,17
492,Cable Romanian Deadlift,F,29.5,60.65,Machine,2,Powerlifting,Best3DeadliftKg,127.5,100.0,202.5,185.1,5
2408,Single Arm Kettlebell Swing,F,33.5,62.2,Dumbbell,2,Powerlifting,Best3DeadliftKg,162.5,77.5,170.0,26.0,5
936,"Flat Dumbbell Press (12,10,8,6,4)",F,24.0,60.7,Dumbbell,2,Fitness,Best3DeadliftKg,122.5,75.0,157.5,48.0,14
1020,Garhammer Raise,F,31.0,62.95,Bodyweight,0,Bodybuilding,Best3BenchKg,122.5,67.5,135.0,0.0,12
492,Cable Romanian Deadlift,F,38.5,62.9,Machine,2,Powerlifting,Best3DeadliftKg,107.5,57.5,130.0,118.8,5
2099,Reverse Hack Squat,F,27.5,62.25,Machine,0,Athletics,Best3SquatKg,100.0,62.5,130.0,51.5,14
1471,Lateral Raise (Machine),F,17.5,62.15,Machine,2,Bodybuilding,Best3DeadliftKg,102.5,50.0,140.0,23.9,12
2576,Snatch (Barbell),F,14.5,62.15,Barbell,2,Bodybuilding,Best3DeadliftKg,100.0,42.5,110.0,55.6,12
1495,Leg Curl Machine (Not Lying),F,20.5,69.9,Machine,2,Athletics,Best3DeadliftKg,141.0,60.0,165.5,21.3,14
1075,Half Kneeling Landmine Press,F,21.5,71.25,Barbell,1,Athletics,Best3BenchKg,135.0,60.0,130.0,14.8,14
1168,High Row,F,40.0,67.9,Machine,2,Bodybuilding,Best3DeadliftKg,140.0,67.5,175.0,119.7,12
884,Elevated Heel Squat Holds,F,44.5,69.0,Bodyweight,0,Powerlifting,Best3SquatKg,100.0,50.0,130.0,0.0,5
1344,KAS Glute Bridge Hold,F,51.5,71.05,Bodyweight,2,Bodybuilding,Best3SquatKg,97.5,57.5,120.0,10.9,12
2531,Skullcrusher (EZ Bar),F,50.0,70.1,Barbell,2,Muscle & Sculpting,Best3BenchKg,82.5,67.5,115.0,5.0,17
1592,Lying Leg Raise,F,26.5,70.25,Bodyweight,2,Bodybuilding,Best3BenchKg,170.0,90.0,170.0,6.9,12
2590,Speed Bench Press,F,34.5,67.4,Barbell,0,Powerlifting,Cardio_Core,130.0,67.5,190.5,5.0,5
104,AB Rollout,F,36.0,71.85,Bodyweight,0,Bodybuilding,Cardio_Core,125.0,75.0,150.0,0.0,12
575,Chest Supported Curl,F,32.5,66.7,Dumbbell,1,Athletics,Best3DeadliftKg,120.0,60.0,165.0,14.0,14
2479,Single Leg Seated Hamstring Curl,F,32.0,68.1,Machine,0,Bodybuilding,Best3DeadliftKg,112.5,55.0,140.0,23.9,12
481,Cable Overhead Curl,F,18.5,82.9,Machine,2,Powerbuilding,Best3DeadliftKg,175.5,85.5,175.0,33.7,10
279,Barbell Shoulder Press,F,20.5,83.75,Barbell,2,Powerlifting,Best3BenchKg,140.0,85.0,150.0,37.2,5
2286,Seated Hamstring Curl,F,27.0,78.05,Machine,2,Bodybuilding,Best3DeadliftKg,145.0,80.0,162.5,27.8,12
2465,Single Leg Lateral Broad Jump Ea Leg,F,16.5,80.55,Bodyweight,1,Athletics,Cardio_Core,140.0,62.5,150.0,0.0,12
1592,Lying Leg Raise,F,16.5,83.85,Bodyweight,2,Bodybuilding,Best3BenchKg,85.0,45.0,120.0,3.5,12
2010,RP Overhead Triceps Extension,F,19.5,118.95,Dumbbell,2,Bodybuilding,Best3BenchKg,152.5,92.5,130.0,6.0,12
794,Dorsiflexion With Band,F,40.5,101.3,Bodyweight,0,Powerlifting,Cardio_Core,142.5,80.0,150.0,0.0,5
313,Behind-The-Back Lateral Raise,F,49.5,84.45,Dumbbell,0,Powerlifting,Best3DeadliftKg,70.0,40.0,125.0,18.0,5
2637,Standing Behind Neck Shoulder Press (Barbell),F,21.5,103.85,Barbell,2,Bodybuilding,Best3BenchKg,210.0,90.0,222.5,29.5,12
304,Behind The Back Holds,F,35.0,104.95,Barbell,2,Muscle & Sculpting,Best3DeadliftKg,180.0,80.0,180.0,16.1,17
2997,Wrist Curls (Dumbbell),F,35.5,97.25,Dumbbell,0,Powerbuilding,Best3DeadliftKg,142.5,65.0,167.5,22.0,10
2392,Single Arm Arnold Press,F,16.5,93.65,Dumbbell,3,Bodybuilding,Best3BenchKg,175.0,80.0,162.0,24.0,12
2693,Straight Arm Pulldown,M,18.5,52.0,Machine,2,Bodybuilding,Best3DeadliftKg,117.5,90.0,167.5,33.7,10
1472,Lateral Raise (Seated),M,17.5,50.9,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,115.0,67.5,180.0,16.0,15
340,Bench Press Pause (Dumbbell),M,13.5,51.7,Dumbbell,2,Powerbuilding,Best3BenchKg,120.5,72.5,120.0,42.0,8
2811,Trap Bar Shrug,M,20.5,56.85,Barbell,0,Powerlifting,Best3DeadliftKg,185.0,100.0,210.0,41.7,3
1629,Machine Low Row,M,22.5,58.2,Machine,2,Bodybuilding,Best3DeadliftKg,147.5,102.5,197.5,159.0,10
1127,Hanging Toes To Bar,M,20.5,57.9,Bodyweight,2,Bodybuilding,Cardio_Core,145.0,75.0,210.0,0.0,10
2263,Seated Calf Raise,M,22.5,57.15,Machine,2,Bodybuilding,Best3SquatKg,112.5,90.0,120.0,22.6,10
2893,V-Bar Lat Pulldowns,M,59.5,58.25,Machine,0,Bodybuilding,Best3DeadliftKg,120.0,87.5,125.0,22.7,10
1515,Leg Raise Floor,M,33.0,58.55,Bodyweight,2,Bodybuilding,Best3BenchKg,185.0,125.0,222.5,17.5,10
1905,Power Shrug,M,23.5,57.2,Barbell,2,Bodybuilding,Best3DeadliftKg,152.5,95.0,172.5,25.7,10
1471,Lateral Raise (Machine),M,22.5,65.0,Machine,2,Bodybuilding,Best3DeadliftKg,175.0,130.0,215.0,43.3,10
626,Close Grip Bench Press (Smith Machine),M,21.5,65.7,Machine,2,Bodybuilding,Best3DeadliftKg,180.0,115.0,220.0,177.1,10
36,(POSTERIOR CHAIN) Barbell Deadlift,M,21.5,65.0,Barbell,2,Muscle & Sculpting,Best3DeadliftKg,177.5,112.5,215.0,111.7,15
2563,Smith Machine Reverse Lunge,M,22.5,65.75,Machine,0,Athletics,Best3SquatKg,170.0,117.5,172.5,103.0,12
2696,Straight Back Kickbacks,M,22.5,64.5,Bodyweight,0,Powerlifting,Best3BenchKg,165.0,100.0,170.0,0.0,3
2758,TRX High Row,M,56.0,64.25,Machine,2,Athletics,Best3DeadliftKg,130.0,82.5,180.0,100.4,12
465,Cable Cross Tricep Pushdown,M,75.5,63.15,Machine,0,Muscle & Sculpting,Best3BenchKg,120.0,70.0,140.0,8.2,15
1491,Leaning Overhead Extension,M,28.0,64.6,Machine,0,Powerbuilding,Best3BenchKg,215.0,142.5,242.5,32.3,8
563,Chest Press (Convergent),M,24.0,65.8,Machine,2,Powerbuilding,Cardio_Core,210.0,130.0,255.0,5.0,8
2099,Reverse Hack Squat,M,29.5,65.7,Machine,0,Athletics,Best3SquatKg,212.5,120.0,230.0,128.8,12
2997,Wrist Curls (Dumbbell),M,37.0,65.4,Dumbbell,0,Powerbuilding,Best3DeadliftKg,192.5,127.5,237.5,36.0,8
1486,Lateral walks  (banded),M,27.5,64.35,Bodyweight,2,Fitness,Cardio_Core,190.0,147.5,210.0,0.0,12
1415,Landmine Squat (Heel Elevated),M,23.5,65.9,Barbell,2,Athletics,Best3SquatKg,160.0,117.5,222.5,88.5,12
1882,Plate Raise,M,17.5,65.55,Barbell,0,Bodybuilding,Best3DeadliftKg,191.0,125.0,221.0,32.9,10
936,"Flat Dumbbell Press (12,10,8,6,4)",M,17.5,64.95,Dumbbell,2,Fitness,Best3DeadliftKg,162.5,105.0,202.5,72.0,12
138,Adduction,M,17.5,64.35,Bodyweight,0,Bodybuilding,Best3SquatKg,125.0,122.5,172.5,0.0,10
946,Flexion Row,M,21.5,73.55,Barbell,0,Powerbuilding,Best3DeadliftKg,230.0,120.0,277.5,185.8,8
2251,Seated Alternating Lateral,M,23.0,73.9,Dumbbell,3,Bodybuilding,Best3DeadliftKg,247.5,132.5,247.5,32.0,10
2276,Seated Face Pull,M,22.0,73.4,Machine,2,Bodybuilding,Best3DeadliftKg,212.5,162.5,232.5,46.8,10
568,Chest Press (dumbbell),M,23.0,73.35,Dumbbell,0,Powerbuilding,Best3BenchKg,195.0,125.0,230.0,74.0,8
1726,Oblique QL Side Raise,M,21.0,71.55,Bodyweight,0,Muscle & Sculpting,Best3BenchKg,197.5,102.5,222.5,0.0,15
568,Chest Press (dumbbell),M,21.5,73.75,Dumbbell,0,Powerbuilding,Best3BenchKg,187.5,120.0,200.0,70.0,8
525,Calf Raise,M,42.5,73.3,Bodyweight,0,Powerlifting,Best3SquatKg,182.5,125.0,200.0,0.0,3
2310,Seated Rhino Row,M,45.5,71.65,Machine,2,Powerbuilding,Best3DeadliftKg,147.5,107.5,185.0,162.9,8
3037,abductor chair,M,50.0,73.7,Machine,0,Powerlifting,Best3SquatKg,190.0,115.0,190.0,48.5,3
2346,Shoulder Complex (Dumbbell),M,49.5,71.7,Dumbbell,0,Bodybuilding,Best3BenchKg,145.0,144.5,170.0,18.0,10
1170,High Step Up,M,55.0,71.15,Bodyweight,2,Athletics,Best3SquatKg,145.0,100.0,211.0,14.1,12
271,Barbell Hang Clean To Overhead Press,M,65.5,72.7,Barbell,0,Muscle & Sculpting,Best3DeadliftKg,105.0,80.0,150.0,55.1,15
1853,Pistol Squat To Box,M,25.0,70.55,Bodyweight,0,Bodybuilding,Best3SquatKg,235.0,150.0,310.5,0.0,10
502,Cable Tricep Push Away,M,23.5,73.9,Machine,0,Muscle & Sculpting,Best3BenchKg,230.0,160.0,260.0,22.8,15
505,Cable Twists,M,31.0,73.25,Machine,2,Bodybuilding,Best3DeadliftKg,215.0,160.0,240.0,48.3,10
2637,Standing Behind Neck Shoulder Press (Barbell),M,24.5,73.95,Barbell,2,Bodybuilding,Best3BenchKg,220.0,135.0,245.0,80.3,10
834,Dumbbell Shoulder Press,M,36.5,73.95,Dumbbell,2,Athletics,Best3BenchKg,215.0,140.0,242.5,56.0,12
539,Cannonball Crunch,M,16.5,73.75,Bodyweight,0,Muscle & Sculpting,Cardio_Core,185.0,110.0,230.0,0.0,15
1536,Long Pause Bench Press,M,16.5,73.05,Barbell,2,Athletics,Best3BenchKg,122.5,87.5,162.5,48.4,12
609,Chinese Lateral Elevations,M,23.0,82.15,Dumbbell,3,Powerlifting,Best3DeadliftKg,270.0,186.0,290.0,50.0,3
2263,Seated Calf Raise,M,19.0,81.5,Machine,2,Bodybuilding,Best3SquatKg,220.0,130.0,230.0,44.3,10
2531,Skullcrusher (EZ Bar),M,20.5,82.55,Barbell,2,Muscle & Sculpting,Best3BenchKg,185.0,127.5,235.0,13.4,15
1207,Hip Thrust (Dumbbell),M,22.0,82.5,Dumbbell,2,Bodybuilding,Best3SquatKg,192.5,112.5,210.0,102.0,10
996,Front Lever Hold,M,39.5,82.95,Bodyweight,2,Bodybuilding,Best3DeadliftKg,180.0,117.5,215.0,30.1,10
1020,Garhammer Raise,M,49.5,79.55,Bodyweight,0,Bodybuilding,Best3BenchKg,200.0,80.0,180.0,0.0,10
1082,Hammer Curl,M,61.5,76.7,Dumbbell,2,Bodybuilding,Best3DeadliftKg,190.0,130.5,190.0,22.0,10
1273,Incline Dumbell Bench Press,M,66.0,82.45,Barbell,0,Muscle & Sculpting,Best3BenchKg,145.0,112.5,187.5,50.9,15
1142,Heel Taps,M,73.0,82.2,Bodyweight,0,Athletics,Cardio_Core,160.0,90.0,180.0,0.0,12
513,Cable Wrist Pushdown,M,28.0,81.7,Machine,0,Powerbuilding,Best3BenchKg,240.0,142.5,290.0,32.3,8
2002,RP Hammer Strength Shoulder Press - Plate Loaded,M,24.5,82.25,Machine,2,Bodybuilding,Best3DeadliftKg,232.5,186.5,250.0,201.2,10
2263,Seated Calf Raise,M,39.5,78.85,Machine,2,Bodybuilding,Best3SquatKg,242.5,155.0,272.5,48.8,10
2784,Tib Raises,M,28.5,82.2,Bodyweight,0,Powerlifting,Best3BenchKg,225.0,142.5,220.0,0.0,3
252,Banded Overhead Squat,M,36.0,81.6,Bodyweight,0,Muscle & Sculpting,Cardio_Core,100.0,170.0,140.0,0.0,15
1418,Larsen Press (Barbell),M,17.5,79.3,Barbell,2,Bodybuilding,Best3BenchKg,225.0,127.5,270.0,75.9,10
2620,Squat Press,M,17.5,80.65,Dumbbell,0,Bodybuilding,Best3SquatKg,210.0,155.0,215.0,110.0,10
2263,Seated Calf Raise,M,17.5,82.3,Machine,2,Bodybuilding,Best3SquatKg,215.0,125.0,217.5,43.3,10
1435,Lat Pulldown (Neutral Grip),M,17.0,80.15,Machine,2,Bodybuilding,Best3DeadliftKg,190.0,100.0,225.0,45.3,10
1527,Light cardio (Treadmill Or Rowing machine),M,17.5,82.75,Machine,0,Bodyweight Fitness,Cardio_Core,150.0,145.5,160.0,0.0,10
378,Bicycle Crunch,M,22.5,92.2,Bodyweight,2,Bodybuilding,Cardio_Core,262.0,150.0,280.0,0.0,10
194,Backward Sled,M,21.5,92.35,Machine,1,Bodybuilding,Best3DeadliftKg,210.0,122.5,270.0,54.3,10
2262,Seated Cable Row (One Arm),M,20.0,86.8,Machine,0,Muscle & Sculpting,Best3DeadliftKg,195.0,142.5,205.0,116.7,15
1769,Overhead Extension (EZ Bar),M,21.5,86.55,Barbell,2,Muscle & Sculpting,Best3BenchKg,192.5,125.0,75.0,13.1,15
321,Belt Squat Stiff Leg Deadlifts,M,39.5,90.9,Machine,0,Bodybuilding,Best3SquatKg,265.0,150.0,285.0,213.3,10
1102,Hamstring Curl (TRX),M,50.0,91.4,Machine,0,Powerbuilding,Best3DeadliftKg,240.5,145.0,245.5,52.8,8
2127,Reverse-Grip Pulldowns,M,56.0,91.0,Machine,0,Bodybuilding,Best3DeadliftKg,105.0,85.0,155.0,28.7,10
221,Band Resisted Steal Starts,M,62.0,90.3,Bodyweight,2,Athletics,Cardio_Core,170.0,135.0,215.0,0.0,12
2811,Trap Bar Shrug,M,31.5,92.45,Barbell,0,Powerlifting,Best3DeadliftKg,252.5,190.0,292.5,58.1,3
2733,Super ROM Overhead Cable Row,M,26.0,91.5,Machine,0,Athletics,Best3DeadliftKg,270.0,167.5,287.5,174.2,12
1344,KAS Glute Bridge Hold,M,39.5,92.7,Bodyweight,2,Bodybuilding,Best3SquatKg,260.0,177.5,272.5,36.4,10
2872,Unilateral Preacher Curl,M,27.5,92.4,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,260.0,175.0,272.5,26.0,15
2520,Skull Crusher,M,25.0,92.6,Dumbbell,2,Bodybuilding,Best3BenchKg,257.5,170.0,272.5,22.0,10
2152,Ring Row (Weighted),M,30.0,92.65,Bodyweight,2,Athletics,Best3DeadliftKg,275.0,190.0,217.5,91.7,12
1853,Pistol Squat To Box,M,32.5,92.65,Bodyweight,0,Bodybuilding,Best3SquatKg,275.0,190.0,217.5,0.0,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,29.0,91.95,Machine,1,Bodybuilding,Best3DeadliftKg,240.0,155.0,280.0,56.3,10
2022,Rear Delt Cable,M,28.5,92.0,Machine,0,Powerbuilding,Best3BenchKg,185.0,160.0,220.0,36.2,8
984,Frog Pumps,M,17.5,91.15,Bodyweight,0,Powerlifting,Cardio_Core,215.0,127.5,235.0,0.0,3
2261,Seated Cable Row,M,14.5,91.75,Machine,0,Powerbuilding,Best3DeadliftKg,190.0,110.0,235.5,213.3,8
653,Converging Machine Press (Anterior Delt),M,13.5,92.3,Machine,0,Powerlifting,Cardio_Core,200.0,90.0,180.0,5.0,3
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,22.5,101.75,Machine,1,Bodybuilding,Best3DeadliftKg,230.0,147.5,285.0,57.4,10
378,Bicycle Crunch,M,20.5,102.4,Bodyweight,2,Bodybuilding,Cardio_Core,247.5,145.0,270.0,0.0,10
2262,Seated Cable Row (One Arm),M,19.5,102.9,Machine,0,Muscle & Sculpting,Best3DeadliftKg,240.0,157.5,260.0,148.0,15
2872,Unilateral Preacher Curl,M,22.5,103.35,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,140.0,213.0,140.0,12.0,15
1056,Good Morning (Hack Machine),M,42.5,104.75,Machine,0,Powerbuilding,Best3SquatKg,232.5,160.0,255.0,52.0,8
2122,Reverse Wrist Curl (Barbell),M,40.5,101.0,Barbell,2,Bodybuilding,Best3DeadliftKg,215.0,157.5,255.0,37.8,10
1166,High Pull,M,43.5,104.05,Barbell,2,Muscle & Sculpting,Best3DeadliftKg,222.5,142.5,240.0,24.8,15
20,(CHEST) Decline Barbell Bench Press,M,49.5,100.1,Barbell,2,Muscle & Sculpting,Best3BenchKg,233.0,157.5,235.0,78.0,15
3036,ab wheel weighted,M,60.5,101.65,Bodyweight,0,Powerlifting,Cardio_Core,200.5,110.0,205.5,0.0,3
923,Feet Up Bench,M,25.5,104.3,Barbell,2,Powerlifting,Best3BenchKg,260.0,180.0,272.5,44.2,3
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,23.5,103.25,Machine,1,Bodybuilding,Best3DeadliftKg,260.0,190.0,250.0,50.3,10
2465,Single Leg Lateral Broad Jump Ea Leg,M,35.5,104.85,Bodyweight,1,Athletics,Cardio_Core,235.0,200.0,250.0,0.0,12
2830,Tricep Kickbacks,M,34.0,102.35,Dumbbell,2,Powerlifting,Best3BenchKg,180.0,192.5,260.0,34.0,3
1184,Hip Adductor Dropset,M,37.0,102.95,Machine,0,Powerlifting,Best3SquatKg,220.0,145.0,260.0,59.1,3
525,Calf Raise,M,18.0,102.2,Bodyweight,0,Powerlifting,Best3SquatKg,235.0,125.0,272.5,0.0,3
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,17.5,95.4,Machine,1,Bodybuilding,Best3DeadliftKg,230.0,150.0,230.0,46.3,10
1515,Leg Raise Floor,M,17.5,101.75,Bodyweight,2,Bodybuilding,Best3BenchKg,232.5,147.5,220.0,20.6,10
2528,Skull Crusher (Smith),M,17.5,102.1,Machine,2,Athletics,Best3BenchKg,185.0,107.5,235.0,16.3,12
3035,Zottman Curls,M,56.5,116.95,Dumbbell,0,Powerlifting,Best3DeadliftKg,225.0,147.5,290.0,46.0,3
2811,Trap Bar Shrug,M,27.5,115.25,Barbell,0,Powerlifting,Best3DeadliftKg,316.0,170.0,310.0,61.6,3
936,"Flat Dumbbell Press (12,10,8,6,4)",M,29.5,117.05,Dumbbell,2,Fitness,Best3DeadliftKg,305.0,180.0,255.0,92.0,12
2079,Reverse Fly (Machine),M,32.5,115.75,Machine,0,Muscle & Sculpting,Best3DeadliftKg,272.5,152.5,262.5,37.4,15
2479,Single Leg Seated Hamstring Curl,M,45.5,116.6,Machine,0,Bodybuilding,Best3DeadliftKg,272.5,185.0,220.0,43.1,10
594,Chest Supported Row (Swiss Bar),M,53.0,107.4,Barbell,0,Powerlifting,Best3DeadliftKg,185.0,152.5,215.0,159.8,3
1390,Kneeling Leg Curl,M,21.5,140.55,Machine,2,Athletics,Best3DeadliftKg,300.0,147.5,290.0,43.9,12
2635,Stairs,M,20.5,124.15,Bodyweight,0,Muscle & Sculpting,Cardio_Core,255.0,170.0,250.0,0.0,15
2742,Supine Scorpions,M,20.5,145.44,Bodyweight,3,Bodybuilding,Cardio_Core,280.5,140.0,250.0,0.0,10
1102,Hamstring Curl (TRX),M,52.0,138.6,Machine,0,Powerbuilding,Best3DeadliftKg,245.0,110.0,265.0,56.4,8
1471,Lateral Raise (Machine),M,34.0,166.05,Machine,2,Bodybuilding,Best3DeadliftKg,405.0,245.0,310.0,62.4,10
706,DB Lateral Raise,M,28.5,167.35,Dumbbell,0,Powerbuilding,Best3DeadliftKg,360.0,222.5,340.5,50.0,8
568,Chest Press (dumbbell),M,34.5,123.65,Dumbbell,0,Powerbuilding,Best3BenchKg,245.0,192.5,272.5,114.0,8
936,"Flat Dumbbell Press (12,10,8,6,4)",M,35.5,135.25,Dumbbell,2,Fitness,Best3DeadliftKg,237.5,137.5,240.0,86.0,12
1629,Machine Low Row,M,23.5,153.2,Machine,2,Bodybuilding,Best3DeadliftKg,310.0,185.0,240.0,193.2,10
1170,High Step Up,M,27.0,93.2,Bodyweight,2,Athletics,Best3SquatKg,265.0,170.0,330.0,27.9,12
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),F,19.5,46.39,Machine,1,Bodybuilding,Best3DeadliftKg,95.0,45.0,100.0,17.1,12
613,Clamshells With Band,F,21.5,46.4,Bodyweight,0,Muscle & Sculpting,Cardio_Core,85.0,45.0,105.0,0.0,17
278,Barbell Row (smith Machine),F,22.5,50.83,Machine,0,Powerlifting,Best3DeadliftKg,130.0,57.5,120.0,109.7,5
2546,Sled Row,F,15.5,51.37,Machine,3,Athletics,Best3DeadliftKg,115.0,77.5,110.0,56.7,14
1876,Plank with Shoulder Taps,F,21.5,55.74,Bodyweight,0,Athletics,Cardio_Core,110.5,55.0,125.0,0.0,12
1022,Ghd Sit Up,F,15.5,56.25,Bodyweight,0,Bodybuilding,Cardio_Core,90.0,40.0,110.0,0.0,12
613,Clamshells With Band,M,29.5,57.29,Bodyweight,0,Muscle & Sculpting,Cardio_Core,172.5,102.5,187.5,0.0,15
